,train_size,valid_size,test_size,dense_layers,dense_avf,last_avf,trainable_params,batch_size,lr,best_epochs_in_valid,train_acc,valid_best_acc,test_acc,train_loss,valid_best_loss,test_loss
0,54000,6000,10000,"[256, 128]",relu,softmax,357050,128,0.001,13,0.9493333101272583,0.9041666388511658,0.8989999890327454,0.14209702570129323,0.2591559627056122,0.2794559859514236
