,loss,accuracy,val_loss,val_accuracy
0,0.5675610792283659,0.7904999852180481,0.35848734696706136,0.8651666641235352
1,0.33004306523005167,0.8796666860580444,0.29071972898642223,0.8951666951179504
2,0.27672050956001987,0.900092601776123,0.2757405420144399,0.8986666798591614
3,0.24185133755648577,0.9116111397743225,0.23827571992079416,0.9125000238418579
4,0.22207848119294202,0.9186481237411499,0.24637225115299224,0.903333306312561
5,0.1987881132055212,0.9264259338378906,0.22465282960732777,0.9175000190734863
6,0.1834103709017789,0.9324629902839661,0.21148512041568757,0.9198333621025085
7,0.17248786154058243,0.9357777833938599,0.21965145627657573,0.918833315372467
8,0.15929608828050118,0.9419074058532715,0.2098978732029597,0.925166666507721
9,0.1458449713477382,0.9463703632354736,0.20980468515555065,0.9286666512489319
10,0.13532283433609538,0.9488518238067627,0.21967036445935567,0.918666660785675
11,0.12432046099503835,0.9547407627105713,0.218973060687383,0.922166645526886
12,0.11285043089036588,0.9574629664421082,0.23146403058369955,0.9190000295639038
13,0.1078023514924226,0.9593518376350403,0.26097182154655457,0.9114999771118164
14,0.09515888168193676,0.964129626750946,0.24197264266014099,0.9238333106040955
15,0.08432340518412766,0.9679629802703857,0.26105484906832377,0.9246666431427002
16,0.07881213518314892,0.9703148007392883,0.24114633719126383,0.9243333339691162
17,0.07220494679389176,0.9719259142875671,0.2666992713610331,0.9253333210945129
18,0.06684833684011741,0.9745370149612427,0.2908360939025879,0.9178333282470703
19,0.05968018480804231,0.9777407646179199,0.27214435291290284,0.924833357334137
20,0.05751876128382153,0.9781481623649597,0.2982529168923696,0.925000011920929
21,0.05226059376310419,0.9807222485542297,0.30457697486877444,0.9288333058357239
22,0.04884603003329701,0.9814074039459229,0.307728106101354,0.9291666746139526
23,0.041223064878472576,0.984666645526886,0.3448185216585795,0.924833357334137
24,0.047390669860221724,0.9824444651603699,0.293850621064504,0.925166666507721
25,0.03952760545247131,0.9849259257316589,0.3056529095172882,0.9236666560173035
26,0.04095430618883283,0.9850741028785706,0.30618777044614154,0.924833357334137
27,0.03377166444835839,0.9878148436546326,0.3568120092550913,0.9279999732971191
28,0.03663771964692407,0.9865000247955322,0.36748163525263466,0.9254999756813049
29,0.03255867246290048,0.9879444241523743,0.37411759710311887,0.9201666712760925
30,0.03143716171466642,0.9882592558860779,0.3864352695147196,0.9231666922569275
31,0.03270557462548216,0.9881851673126221,0.34120446650187175,0.921500027179718
32,0.03157227740050466,0.988277792930603,0.39821484486262004,0.92166668176651
33,0.02937418905755988,0.9898333549499512,0.38039967918395995,0.9244999885559082
34,0.027595597350211054,0.9903148412704468,0.37809593868255614,0.9203333258628845
35,0.024415182410152975,0.9912962913513184,0.4571908381779989,0.9114999771118164
36,0.026134861002503722,0.9895740747451782,0.4400610435803731,0.918666660785675
37,0.027419956007213503,0.99014812707901,0.3782676422595978,0.9256666898727417
38,0.019679191944775756,0.9930555820465088,0.465493888537089,0.92166668176651
39,0.028523080579246636,0.9898518323898315,0.421009414990743,0.918666660785675
40,0.022902516989244354,0.9915555715560913,0.39600276907285054,0.9226666688919067
41,0.025066008896532432,0.9910740852355957,0.3772939066886902,0.924833357334137
42,0.019417216735995477,0.992888867855072,0.40500719849268596,0.9253333210945129
43,0.020081480348275768,0.992555558681488,0.4674992187817891,0.9203333258628845
44,0.020921886988605063,0.9927036762237549,0.4403345964749654,0.9168333411216736
45,0.0210325586506407,0.992388904094696,0.4214238189061483,0.9243333339691162
46,0.018737605932272142,0.9935740828514099,0.433743544737498,0.9273333549499512
47,0.024239594260161673,0.9912037253379822,0.42780137888590497,0.9263333082199097
48,0.01988159710203332,0.9930185079574585,0.4723045309384664,0.9246666431427002
49,0.017390781125467686,0.9940740466117859,0.5279718712170919,0.9173333048820496
