,loss,accuracy,val_loss,val_accuracy
0,0.6457933476942557,0.7620185017585754,0.4602302596569061,0.8351666927337646
1,0.39621038443953904,0.8563888669013977,0.38839263208707175,0.8569999933242798
2,0.3385002293454276,0.8754444718360901,0.3485454234282176,0.8733333349227905
3,0.3025879838290038,0.8885555267333984,0.32085789505640666,0.8830000162124634
4,0.2823206805211526,0.8954444527626038,0.3130739403565725,0.8848333358764648
5,0.2615944530080866,0.9025925993919373,0.28522050654888154,0.8948333263397217
6,0.2440065170040837,0.9088703989982605,0.2753633461793264,0.8951666951179504
7,0.23195424317430566,0.9130555391311646,0.2727995017369588,0.9020000100135803
8,0.21502437782729114,0.9199444651603699,0.2737840910752614,0.9010000228881836
9,0.20402396859063043,0.9225000143051147,0.257133248090744,0.9106666445732117
10,0.19318207091313822,0.9269629716873169,0.2635930159886678,0.903333306312561
11,0.18051496910165857,0.9320555329322815,0.2669636961619059,0.9046666622161865
12,0.16875085031103204,0.9370555281639099,0.2584589646259944,0.9075000286102295
13,0.16026912503772311,0.9387592673301697,0.27905712894598644,0.8963333368301392
14,0.14826378855881867,0.9437962770462036,0.2906299047867457,0.9011666774749756
15,0.14091674614394153,0.9464444518089294,0.2967479368050893,0.906000018119812
16,0.12882426947355272,0.9511111378669739,0.28772647086779274,0.9053333401679993
17,0.122357883254687,0.9540185332298279,0.2744025608698527,0.9108333587646484
18,0.11256040040431199,0.957703709602356,0.3152503542900085,0.9024999737739563
19,0.1069570867728304,0.9596481323242188,0.31235761785507205,0.906333327293396
20,0.10033562310978218,0.961388885974884,0.3755906949043274,0.9006666541099548
21,0.09391203375215884,0.9639258980751038,0.3581461342175802,0.9026666879653931
22,0.08482672807463894,0.9674259424209595,0.3542986365954081,0.9013333320617676
23,0.08016067186770616,0.9696296453475952,0.3704849394162496,0.902999997138977
24,0.07674104865833566,0.9712036848068237,0.35167210070292154,0.9046666622161865
25,0.06927989233919868,0.9730926156044006,0.38485905321439107,0.906499981880188
26,0.06512548599309391,0.975074052810669,0.409440855105718,0.9016666412353516
27,0.0638019424577554,0.9754629731178284,0.4103030571142832,0.9043333530426025
28,0.06206706523674506,0.9765555262565613,0.38599691859881086,0.9028333425521851
29,0.06036547931587254,0.977314829826355,0.4186123193105062,0.9003333449363708
30,0.05777757224109438,0.9782407283782959,0.42127249042193093,0.9076666831970215
31,0.04692537807314484,0.9824814796447754,0.44208053334554037,0.9089999794960022
32,0.05127987770239512,0.9807407259941101,0.4693334491252899,0.909166693687439
33,0.05052876833522761,0.9814074039459229,0.4559722332159678,0.906333327293396
34,0.03969058196191434,0.9851481318473816,0.548187726020813,0.9026666879653931
35,0.048151743206161036,0.9817777872085571,0.4587579491138458,0.9073333144187927
36,0.04002150173595658,0.9847221970558167,0.48017669073740643,0.9058333039283752
37,0.04301082128065604,0.9835000038146973,0.4706802686055501,0.9079999923706055
38,0.04353769264452987,0.9838518500328064,0.5011129066149393,0.9086666703224182
39,0.03459524407734473,0.9875925779342651,0.4980919893582662,0.9066666960716248
40,0.035643328566794044,0.9869629740715027,0.45921973180770875,0.9066666960716248
41,0.04018823633894876,0.9855926036834717,0.5260951782862345,0.9066666960716248
42,0.028174694088322145,0.9898333549499512,0.5186886644363403,0.9046666622161865
43,0.03500268105776222,0.9876296520233154,0.5474069763819377,0.9011666774749756
44,0.03186012891707597,0.9883703589439392,0.524386369228363,0.9006666541099548
45,0.027970699597150088,0.9894074201583862,0.5567124932607015,0.902999997138977
46,0.031135788064036104,0.9890555739402771,0.5725114897092184,0.9024999737739563
47,0.031417387979312074,0.988777756690979,0.5311326260566711,0.9023333191871643
48,0.028704334172523684,0.9897592663764954,0.5638870793978373,0.8985000252723694
49,0.03217716752641179,0.9883888959884644,0.5009489261309306,0.9110000133514404
