,loss,accuracy,val_loss,val_accuracy
0,2.3307517742225556,0.36868417263031006,1.0959162593458258,0.660287082195282
1,0.7959530079203735,0.7669396996498108,0.5047485468490273,0.8258373141288757
2,0.45019598562480817,0.8665035367012024,0.4265018009683162,0.8717703223228455
3,0.34536109652155045,0.8949047923088074,0.27787017702485955,0.9119617342948914
4,0.31146188541722164,0.9011807441711426,0.3112674299894908,0.8966507315635681
5,0.2560319871696281,0.9167109727859497,0.30209306769393846,0.8832535743713379
6,0.24036617601644408,0.9207531213760376,0.2106365720050757,0.9330143332481384
7,0.2103931538355679,0.9285182356834412,0.24803845495983745,0.9157894849777222
8,0.21109661004376176,0.9261780381202698,0.229071559404072,0.9272727370262146
9,0.20493999396441603,0.9312838912010193,0.21469379603577574,0.9205741882324219
10,0.17992642590966887,0.9379853010177612,0.21676060503179376,0.9291865825653076
11,0.16816330940219243,0.9375598430633545,0.21426447570038754,0.921531081199646
12,0.16416557395525427,0.9401127696037292,0.24966359268250077,0.9090909361839294
13,0.15266620916909912,0.9472396373748779,0.23436073711471694,0.9148325324058533
14,0.13362108098152609,0.9516009092330933,0.17768983155774157,0.9368420839309692
15,0.13465528542574334,0.9508562684059143,0.21792749169340545,0.9282296895980835
16,0.12496551550562592,0.9539410471916199,0.18951296948930293,0.9368420839309692
17,0.11664600088877755,0.9570258259773254,0.19491317236894054,0.938755989074707
18,0.11465415427810574,0.9564939737319946,0.16024428891935988,0.9435406923294067
19,0.10263073297114261,0.962238073348999,0.17518754935150513,0.938755989074707
20,0.10208565127486917,0.962131679058075,0.21822752807128942,0.9224880337715149
21,0.09991305293954189,0.9612807035446167,0.1837113825328042,0.938755989074707
22,0.08826746229578074,0.9679821133613586,0.17529003297883358,0.9406698346138
23,0.08372609510046157,0.9685139656066895,0.18848088506306188,0.938755989074707
24,0.08904095465544627,0.966812014579773,0.14011498529945263,0.9531100392341614
25,0.0737401867718687,0.9726625084877014,0.15970314960730703,0.938755989074707
26,0.07010949343687016,0.9735134840011597,0.1735101028777766,0.938755989074707
27,0.07261390381695464,0.9726625084877014,0.17256200935281635,0.9349282383918762
28,0.05867755641185366,0.978300154209137,0.17197514159257332,0.9550239443778992
29,0.054654913383220316,0.9794702529907227,0.17287580313865078,0.9444975852966309
30,0.05626703697049596,0.9764918684959412,0.17043618722395462,0.9444975852966309
31,0.055223017695602894,0.9774491786956787,0.15801390542795785,0.9531100392341614
32,0.038900413708794025,0.9860653281211853,0.17758737063864202,0.9511961936950684
33,0.036561978178065314,0.9861716628074646,0.18874498465272227,0.9435406923294067
34,0.0545722413726873,0.9787256717681885,0.17936620019804062,0.9454545378684998
35,0.0426410983462525,0.9850016236305237,0.15660488637003817,0.9540669918060303
36,0.03115416274707871,0.9895755648612976,0.17999139964295346,0.9444975852966309
37,0.037333300726526075,0.9870226383209229,0.153607046258364,0.9636363387107849
38,0.039278834695827644,0.9855334758758545,0.1988658658340217,0.9521530866622925
39,0.020883539020888364,0.9923412203788757,0.1913804722174503,0.9464114904403687
40,0.02065679569000634,0.9924476146697998,0.1757849286564372,0.9540669918060303
41,0.014904256040729093,0.9948941469192505,0.18160441651869047,0.9531100392341614
42,0.009999067075399975,0.9970216155052185,0.19562279150406853,0.9521530866622925
43,0.015566057573399432,0.9951068758964539,0.281908586136462,0.9406698346138
44,0.046254665673146816,0.9834060072898865,0.224014151566907,0.9483253359794617
45,0.033363467493110255,0.9879800081253052,0.19290386703395637,0.9464114904403687
46,0.0292373591062736,0.9905329346656799,0.20289189346384204,0.9521530866622925
47,0.018273510628990824,0.9938304424285889,0.22304579218144643,0.9521530866622925
48,0.011283654273427346,0.9968088269233704,0.20038551628571805,0.960765540599823
49,0.006654190505057203,0.997978925704956,0.1778030393226295,0.9578947424888611
50,0.020031624170476027,0.9934049844741821,0.25503916801510457,0.9397129416465759
51,0.024035379403021036,0.9924476146697998,0.19310012337123378,0.9550239443778992
52,0.023899889281741762,0.9914902448654175,0.22161572690461048,0.9406698346138
53,0.0455677705872798,0.9834060072898865,0.21566996639995484,0.9425837397575378
54,0.01042239002308057,0.9968088269233704,0.1794591672326389,0.95885169506073
55,0.003991845283365215,0.9985107779502869,0.1780027622561991,0.9598085880279541
56,0.0020053692384762773,0.9995745420455933,0.19519543973238845,0.9598085880279541
57,0.0009739433814025603,0.9998936057090759,0.20072473221810525,0.960765540599823
58,0.0002827088684925541,1.0,0.20245389646748035,0.95885169506073
59,0.00020686295639241878,1.0,0.20664917431575688,0.9598085880279541
60,0.0001578269367630295,1.0,0.2093300709812835,0.95885169506073
61,0.0001346649100035371,1.0,0.2122889185908059,0.960765540599823
62,0.00012071872285623122,1.0,0.21532980221363773,0.95885169506073
63,0.00010432776910988783,1.0,0.21828335647930228,0.95885169506073
64,9.34709259152226e-05,1.0,0.2213506973148034,0.95885169506073
65,8.419226987209561e-05,1.0,0.223889781785104,0.9578947424888611
66,7.696910190380582e-05,1.0,0.22249322650446132,0.9598085880279541
67,6.81323474917574e-05,1.0,0.22440596825518963,0.95885169506073
68,6.208645748805681e-05,1.0,0.2281069306197741,0.95885169506073
69,5.6656896054807306e-05,1.0,0.22719588536751328,0.95885169506073
70,5.253694577927663e-05,1.0,0.2313166658915401,0.9598085880279541
71,4.836439433986644e-05,1.0,0.23367674623183798,0.9598085880279541
72,4.463321558674321e-05,1.0,0.23448659567046537,0.95885169506073
73,4.091210851516026e-05,1.0,0.2336969339337788,0.960765540599823
74,3.767321608711006e-05,1.0,0.23342931028455496,0.9617224931716919
75,3.603238133726444e-05,1.0,0.23849075923018764,0.9598085880279541
76,3.2926791884132055e-05,1.0,0.23989215524394833,0.95885169506073
77,3.0062252886829906e-05,1.0,0.23962522743082645,0.9598085880279541
78,2.8081705092220268e-05,1.0,0.245628974855873,0.9598085880279541
